speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
63.1,0.0882,314.0,318036,2016-02-24 07:40:00,0,63.1,0.0882
63.3,0.0812,305.0,318036,2016-02-24 07:45:00,0,63.129999999999995,0.08714999999999999
62.1,0.0892,316.0,318036,2016-02-24 07:50:00,0,62.97549999999999,0.0874575
61.0,0.0908,294.0,318036,2016-02-24 07:55:00,0,62.67917499999999,0.08795887499999999
60.6,0.0865,293.0,318036,2016-02-24 08:00:00,0,62.36729874999999,0.08774004375
60.9,0.0854,290.0,318036,2016-02-24 08:05:00,0,62.14720393749999,0.08738903718749999
60.0,0.08900000000000001,299.0,318036,2016-02-24 08:10:00,0,61.82512334687499,0.087630681609375
60.1,0.0896,297.0,318036,2016-02-24 08:15:00,0,61.56635484484374,0.08792607936796874
61.5,0.0852,299.0,318036,2016-02-24 08:20:00,0,61.55640161811718,0.08751716746277342
61.9,0.0803,289.0,318036,2016-02-24 08:25:00,0,61.607941375399605,0.0864345923433574
62.3,0.0788,277.0,318036,2016-02-24 08:30:00,0,61.71175016908966,0.0852894034918538
62.7,0.0784,274.0,318036,2016-02-24 08:35:00,0,61.859987643726214,0.08425599296807573
62.9,0.0794,287.0,318036,2016-02-24 08:40:00,0,62.01598949716728,0.08352759402286437
60.6,0.0867,282.0,318036,2016-02-24 08:45:00,0,61.803591072592184,0.08400345491943471
62.1,0.0736,268.0,318036,2016-02-24 08:50:00,0,61.84805241170335,0.0824429366815195
61.0,0.0817,255.0,318036,2016-02-24 08:55:00,0,61.72084454994784,0.08233149617929157
58.6,0.0884,260.0,318036,2016-02-24 09:00:00,0,61.252717867455665,0.08324177175239783
58.2,0.0869,260.0,318036,2016-02-24 09:05:00,0,60.79481018733732,0.08379050598953816
59.3,0.0814,266.0,318036,2016-02-24 09:10:00,0,60.57058865923672,0.08343193009110743
59.0,0.0859,279.0,318036,2016-02-24 09:15:00,0,60.33500036035121,0.08380214057744131
59.6,0.0872,274.0,318036,2016-02-24 09:20:00,0,60.224750306298525,0.08431181949082511
57.6,0.0895,266.0,318036,2016-02-24 09:25:00,0,59.831037760353745,0.08509004656720134
57.3,0.0899,274.0,318036,2016-02-24 09:30:00,0,59.451382096300684,0.08581153958212114
58.6,0.0815,252.0,318036,2016-02-24 09:35:00,0,59.32367478185558,0.08516480864480297
58.4,0.0869,263.0,318036,2016-02-24 09:40:00,0,59.18512356457724,0.08542508734808253
58.2,0.0863,271.0,318036,2016-02-24 09:45:00,0,59.03735502989065,0.08555632424587015
59.9,0.0769,258.0,318036,2016-02-24 09:50:00,0,59.16675177540705,0.08425787560898963
59.8,0.0844,277.0,318036,2016-02-24 09:55:00,0,59.26173900909599,0.08427919426764119
58.2,0.0846,258.0,318036,2016-02-24 10:00:00,0,59.102478157731596,0.084327315127495
57.6,0.0841,255.0,318036,2016-02-24 10:05:00,0,58.877106434071855,0.08429321785837075
57.3,0.0838,255.0,318036,2016-02-24 10:10:00,0,58.64054046896108,0.08421923517961513
57.8,0.0816,261.0,318036,2016-02-24 10:15:00,0,58.514459398616914,0.08382634990267286
56.9,0.0875,257.0,318036,2016-02-24 10:20:00,0,58.27229048882438,0.08437739741727193
57.0,0.0804,245.0,318036,2016-02-24 10:25:00,0,58.08144691550072,0.08378078780468114
