speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
66.0,0.0882,488.0,312895,2016-01-12 14:50:00,0,66.0,0.0882
67.1,0.0813,469.0,312895,2016-01-12 14:55:00,0,66.165,0.08716499999999999
67.9,0.079,457.0,312895,2016-01-12 15:00:00,0,66.42525,0.08594025
66.4,0.085,463.0,312895,2016-01-12 15:05:00,0,66.4214625,0.08579921249999999
66.2,0.0924,518.0,312895,2016-01-12 15:10:00,0,66.388243125,0.08678933062499998
65.0,0.0967,519.0,312895,2016-01-12 15:15:00,0,66.18000665625,0.08827593103124999
65.4,0.0924,510.0,312895,2016-01-12 15:20:00,0,66.0630056578125,0.08889454137656248
65.3,0.0934,515.0,312895,2016-01-12 15:25:00,0,65.94855480914062,0.0895703601700781
66.0,0.0912,513.0,312895,2016-01-12 15:30:00,0,65.95627158776952,0.08981480614456638
64.2,0.0983,515.0,312895,2016-01-12 15:35:00,0,65.69283084960409,0.09108758522288142
64.3,0.0997,548.0,312895,2016-01-12 15:40:00,0,65.48390622216348,0.0923794474394492
63.8,0.099,529.0,312895,2016-01-12 15:45:00,0,65.23132028883896,0.09337253032353182
61.8,0.1157,585.0,312895,2016-01-12 15:50:00,0,64.71662224551311,0.09672165077500204
52.2,0.1537,546.0,312895,2016-01-12 15:55:00,0,62.839128908686135,0.10526840315875174
57.1,0.0954,513.0,312895,2016-01-12 16:00:00,0,61.97825957238321,0.10378814268493898
54.1,0.1256,550.0,312895,2016-01-12 16:05:00,0,60.79652063652573,0.10705992128219813
52.1,0.1329,572.0,312895,2016-01-12 16:10:00,0,59.492042541046864,0.1109359330898684
39.6,0.2273,490.0,312895,2016-01-12 16:15:00,0,56.50823615988983,0.12839054312638815
35.8,0.2025,537.0,312895,2016-01-12 16:20:00,0,53.402000735906356,0.13950696165742993
36.3,0.1696,528.0,312895,2016-01-12 16:25:00,0,50.8367006255204,0.14402091740881542
47.3,0.0953,481.0,312895,2016-01-12 16:30:00,0,50.30619553169234,0.1367127797974931
49.8,0.12,500.0,312895,2016-01-12 16:35:00,0,50.230266201938484,0.13420586282786914
40.7,0.1842,459.0,312895,2016-01-12 16:40:00,0,48.800726271647704,0.14170498340368876
33.3,0.2419,491.0,312895,2016-01-12 16:45:00,0,46.47561733090055,0.15673423589313545
26.5,0.3089,388.0,312895,2016-01-12 16:50:00,0,43.47927473126546,0.17955910050916513
25.9,0.2506,497.0,312895,2016-01-12 16:55:00,0,40.84238352157564,0.19021523543279034
22.9,0.2946,449.0,312895,2016-01-12 17:00:00,0,38.151025993339296,0.20587295011787177
21.1,0.2861,441.0,312895,2016-01-12 17:05:00,0,35.5933720943384,0.217907007600191
21.6,0.239,471.0,312895,2016-01-12 17:10:00,0,33.49436628018764,0.22107095646016234
23.7,0.2265,478.0,312895,2016-01-12 17:15:00,0,32.025211338159494,0.22188531299113798
28.7,0.1943,548.0,312895,2016-01-12 17:20:00,0,31.52642963743557,0.21774751604246728
