speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
65.1,0.0743,297.0,312854,2016-05-09 06:15:00,0,65.1,0.0743
64.1,0.0753,299.0,312854,2016-05-09 06:20:00,0,64.94999999999999,0.07445
65.9,0.078,335.0,312854,2016-05-09 06:25:00,0,65.09249999999999,0.07498250000000001
65.1,0.0978,398.0,312854,2016-05-09 06:30:00,0,65.09362499999999,0.078405125
63.4,0.0941,368.0,312854,2016-05-09 06:35:00,0,64.83958125,0.08075935625000001
64.6,0.0913,382.0,312854,2016-05-09 06:40:00,0,64.8036440625,0.0823404528125
65.4,0.1017,428.0,312854,2016-05-09 06:45:00,0,64.893097453125,0.08524438489062501
65.3,0.0979,403.0,312854,2016-05-09 06:50:00,0,64.95413283515624,0.08714272715703127
63.3,0.1028,396.0,312854,2016-05-09 06:55:00,0,64.7060129098828,0.08949131808347657
62.8,0.0933,367.0,312854,2016-05-09 07:00:00,0,64.42011097340038,0.09006262037095508
63.7,0.0923,378.0,312854,2016-05-09 07:05:00,0,64.31209432739033,0.09039822731531182
63.9,0.0995,400.0,312854,2016-05-09 07:10:00,0,64.25028017828177,0.09176349321801505
62.2,0.1059,403.0,312854,2016-05-09 07:15:00,0,63.9427381515395,0.0938839692353128
62.5,0.1036,410.0,312854,2016-05-09 07:20:00,0,63.726327428808574,0.09534137385001587
62.0,0.1004,390.0,312854,2016-05-09 07:25:00,0,63.467378314487284,0.0961001677725135
61.7,0.10400000000000001,401.0,312854,2016-05-09 07:30:00,0,63.20227156731419,0.09728514260663647
61.7,0.10800000000000001,423.0,312854,2016-05-09 07:35:00,0,62.976930832217064,0.098892371215641
61.3,0.0976,375.0,312854,2016-05-09 07:40:00,0,62.725391207384504,0.09869851553329484
60.9,0.0993,374.0,312854,2016-05-09 07:45:00,0,62.45158252627682,0.09878873820330061
62.1,0.0878,352.0,312854,2016-05-09 07:50:00,0,62.398845147335294,0.09714042747280552
61.4,0.0893,338.0,312854,2016-05-09 07:55:00,0,62.249018375234996,0.0959643633518847
59.7,0.0994,363.0,312854,2016-05-09 08:00:00,0,61.866665618949746,0.09647970884910198
58.9,0.099,360.0,312854,2016-05-09 08:05:00,0,61.42166577610728,0.09685775252173669
59.2,0.0975,369.0,312854,2016-05-09 08:10:00,0,61.08841590969119,0.09695408964347618
60.4,0.0852,332.0,312854,2016-05-09 08:15:00,0,60.985153523237514,0.09519097619695475
59.1,0.1028,373.0,312854,2016-05-09 08:20:00,0,60.702380494751885,0.09633232976741155
57.3,0.0938,326.0,312854,2016-05-09 08:25:00,0,60.1920234205391,0.09595248030229982
58.0,0.0968,359.0,312854,2016-05-09 08:30:00,0,59.86321990745823,0.09607960825695483
59.1,0.0942,357.0,312854,2016-05-09 08:35:00,0,59.7487369213395,0.09579766701841161
57.5,0.0956,336.0,312854,2016-05-09 08:40:00,0,59.411426383138576,0.09576801696564988
58.3,0.0823,305.0,312854,2016-05-09 08:45:00,0,59.244712425667785,0.09374781442080239
58.4,0.08800000000000001,325.0,312854,2016-05-09 08:50:00,0,59.11800556181761,0.09288564225768203
59.2,0.0871,328.0,312854,2016-05-09 08:55:00,0,59.130304727544974,0.09201779591902971
56.2,0.1001,334.0,312854,2016-05-09 09:00:00,0,58.690759018413225,0.09323012653117525
56.0,0.0986,349.0,312854,2016-05-09 09:05:00,0,58.28714516565124,0.09403560755149896
58.1,0.083,318.0,312854,2016-05-09 09:10:00,0,58.25907339080355,0.09238026641877412
59.7,0.0802,308.0,312854,2016-05-09 09:15:00,0,58.47521238218302,0.090553226455958
60.8,0.0776,307.0,312854,2016-05-09 09:20:00,0,58.82393052485556,0.08861024248756429
60.6,0.0918,346.0,312854,2016-05-09 09:25:00,0,59.09034094612723,0.08908870611442965
59.6,0.0846,313.0,312854,2016-05-09 09:30:00,0,59.16678980420814,0.0884154001972652
58.9,0.0906,331.0,312854,2016-05-09 09:35:00,0,59.12677133357692,0.08874309016767543
60.2,0.0794,312.0,312854,2016-05-09 09:40:00,0,59.28775563354038,0.08734162664252411
59.6,0.0849,315.0,312854,2016-05-09 09:45:00,0,59.33459228850932,0.08697538264614549
60.7,0.0852,333.0,312854,2016-05-09 09:50:00,0,59.53940344523292,0.08670907524922367
61.2,0.0698,270.0,312854,2016-05-09 09:55:00,0,59.78849292844798,0.08417271396184012
60.5,0.0726,270.0,312854,2016-05-09 10:00:00,0,59.895218989180776,0.08243680686756409
60.5,0.0738,279.0,312854,2016-05-09 10:05:00,0,59.98593614080366,0.08114128583742947
58.0,0.0899,313.0,312854,2016-05-09 10:10:00,0,59.6880457196831,0.08245509296181504
58.2,0.085,313.0,312854,2016-05-09 10:15:00,0,59.46483886173064,0.08283682901754277
57.8,0.0826,301.0,312854,2016-05-09 10:20:00,0,59.215113032471045,0.08280130466491135
57.9,0.0826,304.0,312854,2016-05-09 10:25:00,0,59.01784607760038,0.08277110896517464
57.2,0.0888,316.0,312854,2016-05-09 10:30:00,0,58.74516916596032,0.08367544262039844
57.7,0.0807,292.0,312854,2016-05-09 10:35:00,0,58.588393791066274,0.08322912622733868
57.4,0.0944,340.0,312854,2016-05-09 10:40:00,0,58.41013472240633,0.08490475729323788
60.0,0.0773,305.0,312854,2016-05-09 10:45:00,0,58.648614514045384,0.08376404369925218
58.3,0.0893,313.0,312854,2016-05-09 10:50:00,0,58.59632233693857,0.08459443714436436
57.9,0.0818,293.0,312854,2016-05-09 10:55:00,0,58.49187398639778,0.08417527157270971
57.3,0.0934,332.0,312854,2016-05-09 11:00:00,0,58.313092888438106,0.08555898083680324
57.6,0.0917,329.0,312854,2016-05-09 11:05:00,0,58.20612895517239,0.08648013371128276
58.3,0.0775,285.0,312854,2016-05-09 11:10:00,0,58.22020961189653,0.08513311365459034
58.0,0.0919,338.0,312854,2016-05-09 11:15:00,0,58.18717817011205,0.08614814660640177
58.8,0.0862,320.0,312854,2016-05-09 11:20:00,0,58.27910144459524,0.0861559246154415
58.4,0.0922,335.0,312854,2016-05-09 11:25:00,0,58.297236227905955,0.08706253592312527
59.3,0.0783,299.0,312854,2016-05-09 11:30:00,0,58.44765079372006,0.08574815553465648
60.3,0.0878,338.0,312854,2016-05-09 11:35:00,0,58.72550317466205,0.08605593220445801
60.3,0.0839,320.0,312854,2016-05-09 11:40:00,0,58.96167769846274,0.0857325423737893
57.7,0.0883,310.0,312854,2016-05-09 11:45:00,0,58.77242604369333,0.08611766101772089
60.6,0.0743,295.0,312854,2016-05-09 11:50:00,0,59.04656213713933,0.08434501186506276
59.7,0.0845,314.0,312854,2016-05-09 11:55:00,0,59.14457781656843,0.08436826008530335
57.2,0.0895,309.0,312854,2016-05-09 12:00:00,0,58.85289114408316,0.08513802107250784
58.4,0.087,324.0,312854,2016-05-09 12:05:00,0,58.78495747247068,0.08541731791163165
59.4,0.0911,340.0,312854,2016-05-09 12:10:00,0,58.877213851600075,0.0862697202248869
59.4,0.0887,333.0,312854,2016-05-09 12:15:00,0,58.95563177386006,0.08663426219115386
60.2,0.0905,347.0,312854,2016-05-09 12:20:00,0,59.14228700778105,0.08721412286248079
60.1,0.0936,355.0,312854,2016-05-09 12:25:00,0,59.28594395661389,0.08817200443310866
59.3,0.0997,367.0,312854,2016-05-09 12:30:00,0,59.28805236312181,0.08990120376814235
60.3,0.0784,307.0,312854,2016-05-09 12:35:00,0,59.439844508653536,0.088176023202921
60.3,0.0931,354.0,312854,2016-05-09 12:40:00,0,59.56886783235551,0.08891461972248285
59.7,0.0952,355.0,312854,2016-05-09 12:45:00,0,59.58853765750218,0.08985742676411042
59.0,0.0892,324.0,312854,2016-05-09 12:50:00,0,59.50025700887685,0.08975881274949386
57.8,0.0931,331.0,312854,2016-05-09 12:55:00,0,59.24521845754532,0.09025999083706979
57.2,0.0872,312.0,312854,2016-05-09 13:00:00,0,58.93843568891352,0.0898009922115093
57.1,0.0905,324.0,312854,2016-05-09 13:05:00,0,58.66267033557649,0.08990584337978291
58.4,0.091,344.0,312854,2016-05-09 13:10:00,0,58.62326978524002,0.09006996687281547
58.2,0.0938,343.0,312854,2016-05-09 13:15:00,0,58.559779317454016,0.09062947184189316
58.8,0.0886,332.0,312854,2016-05-09 13:20:00,0,58.595812419835916,0.09032505106560917
57.5,0.0931,331.0,312854,2016-05-09 13:25:00,0,58.43144055686053,0.0907412934057678
57.3,0.0954,345.0,312854,2016-05-09 13:30:00,0,58.26172447333145,0.09144009939490262
57.6,0.0899,321.0,312854,2016-05-09 13:35:00,0,58.16246580233173,0.09120908448566722
59.6,0.092,357.0,312854,2016-05-09 13:40:00,0,58.37809593198197,0.09132772181281715
60.5,0.0905,347.0,312854,2016-05-09 13:45:00,0,58.69638154218467,0.09120356354089458
60.1,0.0878,331.0,312854,2016-05-09 13:50:00,0,58.906924310856965,0.0906930290097604
61.0,0.0857,335.0,312854,2016-05-09 13:55:00,0,59.22088566422842,0.08994407465829633
61.2,0.0825,322.0,312854,2016-05-09 14:00:00,0,59.517752814594154,0.08882746345955188
60.5,0.0875,331.0,312854,2016-05-09 14:05:00,0,59.665089892405035,0.0886283439406191
61.4,0.0785,313.0,312854,2016-05-09 14:10:00,0,59.92532640854428,0.08710909234952623
59.9,0.0922,337.0,312854,2016-05-09 14:15:00,0,59.92152744726263,0.08787272849709729
59.5,0.0886,333.0,312854,2016-05-09 14:20:00,0,59.858298330173234,0.08798181922253269
58.9,0.0927,342.0,312854,2016-05-09 14:25:00,0,59.71455358064725,0.08868954633915278
59.3,0.0916,343.0,312854,2016-05-09 14:30:00,0,59.65237054355016,0.08912611438827987
59.1,0.0919,345.0,312854,2016-05-09 14:35:00,0,59.56951496201764,0.0895421972300379
60.1,0.0842,325.0,312854,2016-05-09 14:40:00,0,59.649087717715,0.08874086764553221
59.3,0.0829,306.0,312854,2016-05-09 14:45:00,0,59.59672456005775,0.08786473749870238
59.4,0.0867,327.0,312854,2016-05-09 14:50:00,0,59.56721587604909,0.08769002687389703
59.9,0.0881,336.0,312854,2016-05-09 14:55:00,0,59.61713349464173,0.08775152284281247
60.9,0.0849,337.0,312854,2016-05-09 15:00:00,0,59.80956347044547,0.0873237944163906
59.2,0.0966,354.0,312854,2016-05-09 15:05:00,0,59.71812894987865,0.08871522525393201
59.3,0.0897,333.0,312854,2016-05-09 15:10:00,0,59.65540960739685,0.0888629414658422
59.6,0.0931,356.0,312854,2016-05-09 15:15:00,0,59.647098166287314,0.08949850024596587
60.0,0.0978,379.0,312854,2016-05-09 15:20:00,0,59.70003344134422,0.090743725209071
59.0,0.0931,343.0,312854,2016-05-09 15:25:00,0,59.59502842514259,0.09109716642771035
58.5,0.0908,334.0,312854,2016-05-09 15:30:00,0,59.4307741613712,0.0910525914635538
59.2,0.0927,355.0,312854,2016-05-09 15:35:00,0,59.39615803716552,0.09129970274402073
59.8,0.09300000000000001,360.0,312854,2016-05-09 15:40:00,0,59.45673433159069,0.09155474733241763
56.5,0.1068,358.0,312854,2016-05-09 15:45:00,0,59.01322418185209,0.09384153523255498
58.6,0.0954,370.0,312854,2016-05-09 15:50:00,0,58.95124055457427,0.09407530494767173
60.4,0.0927,368.0,312854,2016-05-09 15:55:00,0,59.16855447138812,0.09386900920552096
60.8,0.0948,370.0,312854,2016-05-09 16:00:00,0,59.413271300679895,0.09400865782469281
59.5,0.1045,385.0,312854,2016-05-09 16:05:00,0,59.42628060557791,0.09558235915098888
60.0,0.0981,380.0,312854,2016-05-09 16:10:00,0,59.512338514741224,0.09596000527834055
59.3,0.0891,330.0,312854,2016-05-09 16:15:00,0,59.48048773753004,0.09493100448658946
60.3,0.0953,377.0,312854,2016-05-09 16:20:00,0,59.60341457690053,0.09498635381360104
60.6,0.0927,361.0,312854,2016-05-09 16:25:00,0,59.75290239036545,0.09464340074156088
60.7,0.0943,368.0,312854,2016-05-09 16:30:00,0,59.89496703181064,0.09459189063032675
60.3,0.0951,363.0,312854,2016-05-09 16:35:00,0,59.95572197703904,0.09466810703577773
61.0,0.09,357.0,312854,2016-05-09 16:40:00,0,60.112363680483185,0.09396789098041107
61.6,0.0901,355.0,312854,2016-05-09 16:45:00,0,60.335509128410706,0.0933877073333494
62.5,0.09,365.0,312854,2016-05-09 16:50:00,0,60.6601827591491,0.09287955123334699
62.2,0.0889,353.0,312854,2016-05-09 16:55:00,0,60.89115534527674,0.09228261854834494
61.7,0.0953,363.0,312854,2016-05-09 17:00:00,0,61.01248204348523,0.0927352257660932
61.3,0.0875,339.0,312854,2016-05-09 17:05:00,0,61.055609736962445,0.09194994190117921
61.4,0.0927,362.0,312854,2016-05-09 17:10:00,0,61.107268276418075,0.09206245061600232
60.8,0.0917,353.0,312854,2016-05-09 17:15:00,0,61.06117803495536,0.09200808302360197
62.4,0.0855,347.0,312854,2016-05-09 17:20:00,0,61.26200132971206,0.09103187057006168
61.7,0.0908,353.0,312854,2016-05-09 17:25:00,0,61.32770113025525,0.09099708998455242
60.6,0.0869,332.0,312854,2016-05-09 17:30:00,0,61.218545960716966,0.09038252648686955
61.4,0.0858,338.0,312854,2016-05-09 17:35:00,0,61.24576406660942,0.08969514751383911
61.7,0.0863,340.0,312854,2016-05-09 17:40:00,0,61.313899456618,0.08918587538676324
62.8,0.0799,324.0,312854,2016-05-09 17:45:00,0,61.536814538125306,0.08779299407874876
61.8,0.0936,363.0,312854,2016-05-09 17:50:00,0,61.5762923574065,0.08866404496693644
62.0,0.0779,306.0,312854,2016-05-09 17:55:00,0,61.63984850379552,0.08704943822189598
62.3,0.0825,326.0,312854,2016-05-09 18:00:00,0,61.73887122822619,0.08636702248861158
61.7,0.0894,347.0,312854,2016-05-09 18:05:00,0,61.73304054399226,0.08682196911531984
62.4,0.085,345.0,312854,2016-05-09 18:10:00,0,61.83308446239342,0.08654867374802186
64.5,0.0796,339.0,312854,2016-05-09 18:15:00,0,62.23312179303441,0.08550637268581858
64.8,0.0655,274.0,312854,2016-05-09 18:20:00,0,62.61815352407924,0.08250541678294579
64.5,0.0794,325.0,312854,2016-05-09 18:25:00,0,62.90043049546735,0.08203960426550393
62.7,0.0841,328.0,312854,2016-05-09 18:30:00,0,62.87036592114725,0.08234866362567833
60.6,0.0887,334.0,312854,2016-05-09 18:35:00,0,62.52981103297516,0.08330136408182658
