speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
65.2,0.0545,325.0,318152,2016-11-11 11:40:00,0,65.2,0.0545
65.7,0.0525,325.0,318152,2016-11-11 11:45:00,0,65.275,0.0542
65.8,0.0528,318.0,318152,2016-11-11 11:50:00,0,65.35375,0.053989999999999996
64.0,0.0532,304.0,318152,2016-11-11 11:55:00,0,65.1506875,0.053871499999999996
62.6,0.0514,294.0,318152,2016-11-11 12:00:00,0,64.768084375,0.053500774999999993
64.3,0.0537,320.0,318152,2016-11-11 12:05:00,0,64.69787171875,0.053530658749999994
64.0,0.055999999999999994,334.0,318152,2016-11-11 12:10:00,0,64.59319096093749,0.05390105993749999
64.6,0.0552,331.0,318152,2016-11-11 12:15:00,0,64.59421231679687,0.054095900946874984
62.9,0.0633,358.0,318152,2016-11-11 12:20:00,0,64.34008046927734,0.05547651580484373
63.4,0.055,328.0,318152,2016-11-11 12:25:00,0,64.19906839888574,0.05540503843411717
63.6,0.0513,300.0,318152,2016-11-11 12:30:00,0,64.10920813905288,0.054789282668999593
64.4,0.0529,325.0,318152,2016-11-11 12:35:00,0,64.15282691819495,0.05450589026864965
64.7,0.0574,362.0,318152,2016-11-11 12:40:00,0,64.23490288046571,0.054940006728352205
64.6,0.0506,308.0,318152,2016-11-11 12:45:00,0,64.28966744839586,0.05428900571909937
64.8,0.0411,244.0,318152,2016-11-11 12:50:00,0,64.36621733113648,0.052310654861234464
66.5,0.0463,286.0,318152,2016-11-11 12:55:00,0,64.686284731466,0.05140905663204929
64.1,0.057999999999999996,335.0,318152,2016-11-11 13:00:00,0,64.5983420217461,0.05239769813724189
64.1,0.0632,382.0,318152,2016-11-11 13:05:00,0,64.52359071848419,0.05401804341665561
63.8,0.0592,342.0,318152,2016-11-11 13:10:00,0,64.41505211071156,0.05479533690415726
63.8,0.0507,311.0,318152,2016-11-11 13:15:00,0,64.32279429410482,0.05418103636853367
64.9,0.0559,352.0,318152,2016-11-11 13:20:00,0,64.4093751499891,0.05443888091325362
61.2,0.0693,413.0,318152,2016-11-11 13:25:00,0,63.927968877490734,0.05666804877626558
61.4,0.0715,400.0,318152,2016-11-11 13:30:00,0,63.54877354586712,0.05889284145982574
64.7,0.055999999999999994,329.0,318152,2016-11-11 13:35:00,0,63.72145751398705,0.05845891524085187
57.1,0.0739,300.0,318152,2016-11-11 13:40:00,0,62.72823888688899,0.06077507795472409
